sales_period,posted_date,store,country,artists,label,album_type,album_id,album_name,upc,release_date,song_id,song_name,track_num,tunecore_isrc,optional_isrc,distribution_type,units_sold,rev_per_unit,amount_earned
2013-11-01,2014-01-28,Spotify,LV,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,1,0.0020833530471900000000,0.002083353047190000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,3,0.0019407984557700000000,0.005822395367310000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,6,0.0007987088623500000000,0.004792253174100000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,3,0.0007987088623500000000,0.002396126587050000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,3,0.0007987088623500000000,0.002396126587050000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,5,0.0007987088623500000000,0.003993544311750000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,1,0.0007987088623500000000,0.000798708862350000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,5,0.0007987088623500000000,0.003993544311750000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,5,0.0007987088623500000000,0.003993544311750000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,2,0.0007987088623500000000,0.001597417724700000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219594,"Skylark Interabang?! (Instrumentals)",1,TCABR1319594,,Streaming,1,0.0007987088623500000000,0.000798708862350000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219598,"Hors D'œuvre (Instrumental)",3,TCABR1319598,,Streaming,1,0.0007987088623500000000,0.000798708862350000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,1,0.0007987088623500000000,0.000798708862350000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219601,"Marguerite (Instrumental)",6,TCABR1319601,,Streaming,1,0.0007987088623500000000,0.000798708862350000
2013-11-01,2014-01-28,Spotify,MX,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219602,"Amaranthine (Instrumental)",7,TCABR1319602,,Streaming,2,0.0007987088623500000000,0.001597417724700000
2013-11-01,2014-01-28,Spotify,MY,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,10,0.0045564801464950000000,0.045564801464950000
2013-11-01,2014-01-28,Spotify,MY,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,2,0.0026203250981500000000,0.005240650196300000
2013-11-01,2014-01-28,Spotify,MY,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,1,0.0026203250981500000000,0.002620325098150000
2013-11-01,2014-01-28,Spotify,MY,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,2,0.0026203250981500000000,0.005240650196300000
2013-11-01,2014-01-28,Spotify,MY,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,4,0.0026203250981500000000,0.010481300392600000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,38,0.0099135177415176315789,0.376713674177670000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,28,0.0090087675115221428571,0.252245490322620000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,17,0.0119425026513547058824,0.203022545073030000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,16,0.0104701665072112500000,0.167522664115380000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,27,0.0109890426028525925926,0.296704150277020000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,18,0.0105382543488027777778,0.189688578278450000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,17,0.0085196294044982352941,0.144833699876470000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,18,0.0081152682605588888889,0.146074828690060000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,12,0.0102659029824358333333,0.123190835789230000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219594,"Skylark Interabang?! (Instrumentals)",1,TCABR1319594,,Streaming,8,0.0123178329998700000000,0.098542663998960000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219597,"All The Places (Instrumental)",2,TCABR1319597,,Streaming,3,0.0086599709932933333333,0.025979912979880000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219598,"Hors D'œuvre (Instrumental)",3,TCABR1319598,,Streaming,2,0.0074484779491700000000,0.014896955898340000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219599,"Wildflowers (Exhale Efreet) (Instrumental)",4,TCABR1319599,,Streaming,1,0.0038139988168000000000,0.003813998816800000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,2,0.0074484779491700000000,0.014896955898340000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219601,"Marguerite (Instrumental)",6,TCABR1319601,,Streaming,1,0.0038139988168000000000,0.003813998816800000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219602,"Amaranthine (Instrumental)",7,TCABR1319602,,Streaming,1,0.0038139988168000000000,0.003813998816800000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219604,"Chatoyant (Beauty Bass) (Instrumental)",8,TCABR1319604,,Streaming,1,0.0038139988168000000000,0.003813998816800000
2013-11-01,2014-01-28,Spotify,NL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,1,0.0038139988168000000000,0.003813998816800000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,45,0.0089245551288260000000,0.401604980797170000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,29,0.0086591907079275862069,0.251116530529900000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,44,0.0089230264486043181818,0.392613163738590000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,24,0.0088657009402845833333,0.212776822566830000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,85,0.0080995825001429411765,0.688464512512150000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,21,0.0088476843519557142857,0.185801371391070000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,17,0.0088137707739241176471,0.149834103156710000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,17,0.0088137707739241176471,0.149834103156710000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,43,0.0073820365902634883721,0.317427573381330000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219594,"Skylark Interabang?! (Instrumentals)",1,TCABR1319594,,Streaming,7,0.0085594189386914285714,0.059915932570840000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219597,"All The Places (Instrumental)",2,TCABR1319597,,Streaming,2,0.0089918170585900000000,0.017983634117180000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219598,"Hors D'œuvre (Instrumental)",3,TCABR1319598,,Streaming,1,0.0089918170585900000000,0.008991817058590000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219599,"Wildflowers (Exhale Efreet) (Instrumental)",4,TCABR1319599,,Streaming,1,0.0089918170585900000000,0.008991817058590000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,1,0.0089918170585900000000,0.008991817058590000
2013-11-01,2014-01-28,Spotify,NO,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219604,"Chatoyant (Beauty Bass) (Instrumental)",8,TCABR1319604,,Streaming,1,0.0089918170585900000000,0.008991817058590000
2013-11-01,2014-01-28,Spotify,NZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,83,0.0054564052425824096386,0.452881635134340000
2013-11-01,2014-01-28,Spotify,NZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,53,0.0066600629826667924528,0.352983338081340000
2013-11-01,2014-01-28,Spotify,NZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,24,0.0068746840095633333333,0.164992416229520000
2013-11-01,2014-01-28,Spotify,NZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,27,0.0064337958535355555556,0.173712488045460000
2013-11-01,2014-01-28,Spotify,NZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,68,0.0068591232511152941176,0.466420381075840000
2013-11-01,2014-01-28,Spotify,NZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,34,0.0069524878018035294118,0.236384585261320000
2013-11-01,2014-01-28,Spotify,NZ,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,20,0.0068217774308400000000,0.136435548616800000
2014-09-01,2015-01-26,Deezer,FR,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,42,0.0056597142857142857143,0.237708000000000000
2014-09-01,2015-01-26,Deezer,FR,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219599,"Wildflowers (Exhale Efreet) (Instrumental)",4,TCABR1319599,,Streaming,1,0.0049160000000000000000,0.004916000000000000
2014-09-01,2015-01-26,Deezer,FR,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,1,0.0116760000000000000000,0.011676000000000000
2014-09-01,2015-01-26,Deezer,GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,1,0.0133970000000000000000,0.013397000000000000
2014-09-01,2015-01-26,Deezer,GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,35,0.0128493428571428571429,0.449727000000000000
2014-09-01,2015-01-26,Deezer,GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,4,0.0192352500000000000000,0.076941000000000000
2014-09-01,2015-01-26,Deezer,GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,10,0.0104842000000000000000,0.104842000000000000
2014-09-01,2015-01-26,Deezer,GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,32,0.0113345937500000000000,0.362707000000000000
2014-09-01,2015-01-26,Deezer,GB,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,6,0.0090135000000000000000,0.054081000000000000
2014-10-01,2015-01-05,Spotify,PL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219604,"Chatoyant (Beauty Bass) (Instrumental)",8,TCABR1319604,,Streaming,12,0.0019169166666666666667,0.023003000000000000
2014-10-01,2015-01-05,Spotify,PL,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,11,0.0019170000000000000000,0.021087000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,44,0.0019169545454545454545,0.084346000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,52,0.0019169423076923076923,0.099681000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,29,0.0019169310344827586207,0.055591000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,87,0.0019169310344827586207,0.166773000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,54,0.0019169259259259259259,0.103514000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,29,0.0019169310344827586207,0.055591000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,22,0.0019169545454545454545,0.042173000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,22,0.0019169090909090909091,0.042172000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,131,0.0019169389312977099237,0.251119000000000000
2014-10-01,2015-01-05,Spotify,PT,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,1,0.0019170000000000000000,0.001917000000000000
2014-10-01,2015-01-05,Spotify,PY,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,2,0.0015300000000000000000,0.003060000000000000
2014-10-01,2015-01-05,Spotify,PY,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,2,0.0015300000000000000000,0.003060000000000000
2014-10-01,2015-01-05,Spotify,PY,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,6,0.0015300000000000000000,0.009180000000000000
2014-10-01,2015-01-05,Spotify,PY,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219594,"Skylark Interabang?! (Instrumentals)",1,TCABR1319594,,Streaming,1,0.0015300000000000000000,0.001530000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,980,0.0069238183673469387755,6.785342000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,649,0.0063324483821263482280,4.109759000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,269,0.0070722081784386617100,1.902424000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,667,0.0062228230884557721139,4.150623000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219432,Viices,5,TCABR1319432,,Streaming,865,0.0069469872832369942197,6.009144000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219433,Marguerite,6,TCABR1319433,,Streaming,187,0.0062986149732620320856,1.177841000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219434,Amaranthine,7,TCABR1319434,,Streaming,324,0.0072017746913580246914,2.333375000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219435,"Chatoyant (Beauty Bass)",8,TCABR1319435,,Streaming,204,0.0072498382352941176471,1.478967000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219437,"Holla Mears",9,TCABR1319437,,Streaming,1045,0.0072975779904306220096,7.625969000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219594,"Skylark Interabang?! (Instrumentals)",1,TCABR1319594,,Streaming,75,0.0075598533333333333333,0.566989000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219597,"All The Places (Instrumental)",2,TCABR1319597,,Streaming,19,0.0077710526315789473684,0.147650000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219598,"Hors D'œuvre (Instrumental)",3,TCABR1319598,,Streaming,29,0.0081774137931034482759,0.237145000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219599,"Wildflowers (Exhale Efreet) (Instrumental)",4,TCABR1319599,,Streaming,21,0.0078098095238095238095,0.164006000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219600,"Viices (Instrumental)",5,TCABR1319600,,Streaming,20,0.0077914000000000000000,0.155828000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219601,"Marguerite (Instrumental)",6,TCABR1319601,,Streaming,20,0.0074054500000000000000,0.148109000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219602,"Amaranthine (Instrumental)",7,TCABR1319602,,Streaming,23,0.0054923478260869565217,0.126324000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219604,"Chatoyant (Beauty Bass) (Instrumental)",8,TCABR1319604,,Streaming,21,0.0078098095238095238095,0.164006000000000000
2014-10-01,2015-01-05,Spotify,SE,"Made in Heights, Sabzi",HEIGHTS,Album,1071153,"MADE IN HEIGHTS (Instrumentals)",859711410352,2013-10-31,4219605,"Holla Mears (Instrumental)",9,TCABR1319605,,Streaming,13,0.0075834615384615384615,0.098585000000000000
2014-10-01,2015-01-05,Spotify,SG,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219427,"Skylark Interabang?!",1,TCABR1319427,,Streaming,66,0.0028458636363636363636,0.187827000000000000
2014-10-01,2015-01-05,Spotify,SG,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219428,"All The Places",2,TCABR1319428,,Streaming,45,0.0027075333333333333333,0.121839000000000000
2014-10-01,2015-01-05,Spotify,SG,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219430,"Hors D'œuvre",3,TCABR1319430,,Streaming,28,0.0037480714285714285714,0.104946000000000000
2014-10-01,2015-01-05,Spotify,SG,"Made in Heights",HEIGHTS,Album,1071131,"MADE IN HEIGHTS",859711410123,2013-10-31,4219431,"Wildflowers (Exhale Efreet)",4,TCABR1319431,,Streaming,70,0.0028111142857142857143,0.196778000000000000
